Time (s), Thrust(lbf), Chamber Pressure(psi), Mass Flow(lbm/s), Mass Ejected (lbm), Mass Flux (lbm/s/ft^2), Burn Area (in^2), Kn, Regression Rate (ft/s), Regression (in), Exit Pressure (psi), Force Coefficient, Free Volume (in^3), Volume Loading
0.001,0.0,14.695943005992957,0.0,0.0,0.0,92.85112693527086,1602.0148944550535,0.0,0.0,0.0874880030541481,0.0,331.788666072407,18.02746208433699,
0.002,861.3739312002433,9271.638535964237,0.1864119836872069,1.8641198368720693E-4,247.52319865125995,92.85076854519663,1602.008710941122,0.0025727624890099715,3.087314888017889E-5,55.196015089927265,1.6029289563762756,331.7915326680079,18.02675385605611,
0.003,861.2422825661405,9270.241028872018,3.8585121892918006,0.0038585121892918007,4813.108809185439,92.84335075944716,1601.8807275375086,0.05325745885647593,6.699626347070264E-4,55.1876954361518,1.602925579472098,331.8508678773072,18.012094350800556,
0.004,861.1106888504908,9268.84410476289,3.8579306807937086,0.0038579306807937086,4537.6800934703915,92.83593554283077,1601.7527884606532,0.053253685801134557,0.001309006843871226,55.179379252997364,1.6029222029589614,331.9101941443182,17.99743705484913,
0.005,860.9791502726356,9267.447765965255,3.857349415444592,0.003857349415444593,4292.1254061716845,92.82852290824972,1601.6248939331663,0.0532499140184733,0.0019480057916449395,55.171066554325385,1.6029188268433099,331.96951147278,17.98278196727803,
0.006,860.8476670516158,9266.052014804336,3.8567683942128195,0.0038567683942128195,4071.834594435975,92.8211128685928,1601.4970441774262,0.053246143515087434,0.0025869594933794707,55.16275735397842,1.6029154511315875,332.02881986644644,17.968129087159802,
0.007,860.716239406173,9264.656853602157,3.856187618065437,0.003856187618065437,3873.0996814959326,92.81370543673545,1601.3692394155798,0.05324237429756571,0.0032258679645051883,55.15445166578,1.6029120758302382,332.08811932908657,17.953478413563307,
0.008,860.5848675547508,9263.262284677598,3.8556070879681643,0.0038556070879681645,3692.904472566538,92.8063006255397,1601.2414798695436,0.05323860637249014,0.003864731220531445,55.14614950353483,1.6029087009457046,332.1474098644839,17.938829945553735,
0.009000000000000001,860.4535517154932,9261.86831034635,3.8550268048854117,0.0038550268048854123,3528.7704154818066,92.79889844785424,1601.1137657610032,0.05323483974643632,0.004503549277046503,55.1378508810288,1.6029053264844288,332.20669147643724,17.924183682192595,
0.010000000000000002,860.3222921062479,9260.47493292096,3.8544467697802642,0.0038544467697802635,3378.6419165531056,92.79149891651439,1600.9860973114141,0.05323107442597317,0.005142322149717449,55.12955581202893,1.6029019524528527,332.2659641687596,17.909539622537775,
0.011000000000000003,860.1910889445647,9259.082154710813,3.853866983614499,0.0038538669836144994,3240.7998111215406,92.78410204434222,1600.8584747420027,0.05322731041766312,0.005781049854290118,55.121264310283486,1.6028985788574177,332.3252279452792,17.89489776564348,
0.012000000000000004,860.0599424476964,9257.689978022145,3.853287447348578,0.0038532874473485783,3113.7952418812883,92.77670784414639,1600.730898273765,0.053223547728062044,0.006419732406589021,55.11297638952195,1.602895205704564,332.384482809839,17.880258110560277,
0.013000000000000005,859.9288528326017,9256.29840515806,3.852708161941656,0.0038527081619416557,2996.3985420388003,92.76931632872245,1600.6033681274698,0.05321978636371923,0.007058369822517257,55.10469206345521,1.6028918330007318,332.4437287662966,17.86562065633509,
0.014000000000000005,859.7978203159422,9254.90743841852,3.852129128351583,0.003852129128351583,2887.55929556407,92.76192751085269,1600.475884523657,0.053216026331177536,0.007696962118056432,55.09641134577544,1.602888460752361,332.50296581852444,17.850985402011197,
0.015000000000000006,859.6668451140858,9253.51708010036,3.8515503475349053,0.003851550347534906,2786.3748235057733,92.75454140330612,1600.3484476826384,0.05321226763697326,0.0083355093092666,55.08813425015616,1.60288508896589,332.56219397040945,17.83635234662824,
0.016000000000000007,859.5359274431058,9252.127332497294,3.8509718204468686,0.0038509718204468688,2692.065092900429,92.74715801883859,1600.221057824498,0.053208510287636256,0.008974011412286171,55.07986079025231,1.602881717647758,332.62141322585353,17.821721489222252,
0.017000000000000008,859.4050675187826,9250.738197899922,3.850393548041421,0.003850393548041421,2603.9525713392377,92.73977737019293,1600.0937151690948,0.05320475428968984,0.009612468443331822,55.071590979700396,1.6028783468044023,332.6806235887732,17.80709282882561,
0.01800000000000001,859.2742655566033,9249.349678595734,3.849815531271215,0.0038498155312712153,2521.4459260652948,92.7323994700986,1599.9664199360589,0.05320099964965092,0.01025088041869845,55.063324832118234,1.6028749764422605,332.7398250630994,17.792466364467096,
