Time (s), Thrust(N), Chamber Pressure(MPa), Mass Flow(kg/s), Mass Ejected (kg), Mass Flux (kg/s/m^2), Burn Area (cm^2), Kn, Regression Rate (m/s), Regression (mm), Exit Pressure (MPa), Force Coefficient, Free Volume (cm^3), Volume Loading
0.014000000000000005,709.6878099182671,11.453192790568735,0.27474004670175295,2.7474004670175297E-4,199.4898577904303,144.61376767761,375.7713626944425,0.010554552428162983,0.12676109416685827,0.08737986873330894,1.6101072773786043,378.81008181263144,57.20786121017656,
0.015000000000000006,711.6369467406062,11.484648649735904,0.2754949401972565,2.754949401972565E-4,197.65538764899966,144.8161920806504,376.2973519898924,0.010568759083845672,0.13732985325070393,0.0876198549882495,1.6101072773786043,378.96313455718547,57.190571664302325,
0.016000000000000007,713.5897010986677,11.516162889973561,0.27625123630511716,2.7625123630511717E-4,195.86199703998568,145.0187199324364,376.8236100915335,0.01058297226247072,0.14791282551317464,0.08786028665001842,1.6101072773786043,379.11660746624386,57.173234654702476,
0.017000000000000008,715.5460714896886,11.547735487029588,0.27700893445171343,2.770089344517134E-4,194.10833277512972,145.2213506764232,377.35013555321336,0.010597191925041013,0.15851001743821566,0.08810116353358902,1.6101072773786043,379.27050131871704,57.155850093387684,
0.01800000000000001,717.5060563637926,11.57936641589153,0.27776803404519357,2.777680340451936E-4,192.3931003897154,145.4240837539899,377.8769269233843,0.01061141803242189,0.16912143547063754,0.08834248544813365,1.6101072773786043,379.4248168931866,57.138417892405776,
0.01900000000000001,719.4696541238164,11.611055650783799,0.27852853447540776,2.785285344754078E-4,190.71506099085826,145.62691860443837,378.40398274510153,0.010625650545341129,0.17974708601597866,0.08858425219700264,1.6101072773786043,379.5795549678951,57.120937963842856,
0.02000000000000001,721.4368631251298,11.642803165164777,0.27929043511384016,2.7929043511384016E-4,189.07302830662243,145.82985466499252,378.9313015560205,0.010639889424388892,0.19038697544036753,0.08882646357770194,1.6101072773786043,379.73471632073614,57.10341021982449,
0.02100000000000001,723.4076816754641,11.674608931724032,0.28005373531354016,2.800537353135402E-4,187.4658659211924,146.03289137079736,379.458881888395,0.010654134630017686,0.20104111007038525,0.08906911938187198,1.6101072773786043,379.8903017292437,57.08583457251684,
0.022000000000000013,725.3821080347343,11.706472922379453,0.2808184344090554,2.808184344090554E-4,185.89248468255704,146.2360281549183,379.9867222690748,0.01066838612254234,0.21170949619292756,0.08931221939526585,1.6101072773786043,380.046311970582,57.06821093412779,
0.023000000000000013,727.3601404148658,11.738395108274462,0.28158453171636294,2.815845317163629E-4,184.35184027027532,146.4392644483403,380.514821219504,0.010682643862139938,0.2223921400550675,0.08955576339772804,1.6101072773786043,380.2027478215355,57.05053921690825,
0.024000000000000014,729.3417769796187,11.77037545977517,0.28235202653280234,2.8235202653280236E-4,182.8429309119103,146.6425996799672,381.0431772557188,0.010696907808849822,0.23308904786391732,0.08979975116317265,1.6101072773786043,380.3596100584982,57.032819333153114,
0.025000000000000015,731.3270158444147,11.80241394646759,0.2831209181370073,2.831209181370073E-4,181.3647952376349,146.84603327662086,381.57178888834557,0.010711177922573537,0.24380022578649085,0.09004418245956214,1.6101072773786043,380.51689945746324,57.015051195202645,
0.026000000000000016,733.3158550761606,11.83451053715478,0.28389120578883853,2.8389120578883854E-4,179.9165102633539,147.04956466304057,382.10065462259934,0.010725454163074815,0.2545256799495657,0.09028905704888561,1.6101072773786043,380.6746167940126,56.99723471544349,
0.027000000000000017,735.3082926930762,11.86666519985406,0.2846628887293159,2.8466288872931587E-4,178.49718949344933,147.25319326188225,382.6297729582815,0.010739736489979525,0.2652654164395452,0.09053437468713763,1.6101072773786043,380.8327628433066,56.97936980630993,
0.028000000000000018,737.304326664518,11.898877901794203,0.285435966180551,2.85435966180551E-4,177.1059811349522,147.45691849371792,383.1591423897784,0.010754024862775668,0.27601944130232087,0.09078013512429647,1.6101072773786043,380.9913383800736,56.961456380285135,
0.02900000000000002,739.3039549108094,11.931148609412638,0.28621043734567986,2.8621043734567987E-4,175.74206641558064,147.660739777035,383.68876140606,0.010768319240813336,0.2867877605431342,0.09102633810430326,1.6101072773786043,381.15034417859897,56.94349434990219,
0.03000000000000002,741.3071753030624,11.963477288352628,0.2869863014087959,2.869863014087959E-4,174.40465799866374,147.86465652823566,384.2186284906776,0.0107826195833047,0.29757038012643894,0.09127298336503992,1.6101072773786043,381.30978101271495,56.92548362774544,
0.03100000000000002,743.3139856630097,11.995863903460522,0.28776355753488236,2.8776355753488237E-4,173.0929984885016,148.06866816163642,384.74874212176303,0.010796925849323978,0.30836730597576295,0.09152007063830878,1.6101072773786043,381.4696496557899,56.90742412645163,
0.03200000000000002,745.3243837628269,12.028308418782903,0.2885422048697457,2.885422048697457E-4,171.8063590201996,148.27277408946733,385.2791007720266,0.010811237997807423,0.31917854397357037,0.09176759964981027,1.6101072773786043,381.6299508807175,56.8893157587111,
0.03300000000000002,747.3383673249647,12.060810797563873,0.28932224253994804,2.8932224253994804E-4,170.5440379284579,148.47697372187162,385.8097029087563,0.010825555987553293,0.3300040999611237,0.09201557011912254,1.6101072773786043,381.79068545990634,56.87115843726902,
0.03400000000000002,749.3559340219722,12.09337100224221,0.2901036696527412,2.901036696527412E-4,169.30535949020648,148.68126646690527,386.34054699381613,0.010839879777221853,0.3408439797383455,0.09226398175967974,1.6101072773786043,381.951854165269,56.85295207492658,
0.035000000000000024,751.377081476328,12.125988994448628,0.2908864852959991,2.908864852959991E-4,168.08967273635108,148.8856517305363,386.87163148364505,0.010854209325335342,0.3516981890636809,0.0925128342787509,1.6101072773786043,382.1134577682113,56.834696584542186,
0.036000000000000025,753.4018072602665,12.158664735002988,0.29167068853815137,2.9167068853815136E-4,166.89635032823716,149.0901289166445,387.40295482925546,0.010868544590277966,0.36256673365395886,0.092762127377419,1.6101072773786043,382.2754970396213,56.81639187903276,
0.037000000000000026,755.4301088956067,12.191398183911536,0.29245627842811694,2.9245627842811695E-4,165.72478749475835,149.29469742702085,387.93451547623255,0.010882885530295884,0.37344961918425473,0.09301186075055946,1.6101072773786043,382.43797274985917,56.79803787137487,
0.03800000000000003,757.4619838535825,12.224189300364143,0.29324325399523765,2.9324325399523765E-4,164.5744010263228,149.49935666136744,388.46631186473314,0.0108972321034972,0.3843468512877519,0.09326203408681967,1.6101072773786043,382.60088566874543,56.779634474606034,
0.03900000000000003,759.4974295546706,12.257038042731551,0.2940316142492118,2.940316142492118E-4,163.4446283221614,149.70410601729665,388.9983424294844,0.010911584267851965,0.3952584355556039,0.09351264706859728,1.6101072773786043,382.76423656555056,56.76118160182588,
0.04000000000000003,761.5364433684186,12.289944368562594,0.29482135818002814,2.9482135818002813E-4,162.33492648770667,149.90894489033118,389.5306055997835,0.010925941981192148,0.4061843775367961,0.09376369937201959,1.6101072773786043,382.9280262089839,56.742679166197455,
0.04100000000000003,763.5790226132792,12.322908234581508,0.29561248475789953,2.956124847578995E-4,161.24477147899887,150.1138726739036,390.0630997994964,0.010940305201211649,0.41712468273800773,0.09401519066692267,1.6101072773786043,383.09225536718276,56.72412708094843,
0.04200000000000003,765.6251645564338,12.355929596685103,0.2964049929331975,2.964049929331975E-4,160.17365729128576,150.31888875935593,390.59582344705706,0.010954673885466303,0.428079356623474,0.09426712061683008,1.6101072773786043,383.25692480770124,56.705525259372315,
